Wiek,Średnie Zarobki,Czas Początkowy Podróży,Czas Końcowy Podróży,Płeć,Wykształcenie,Cel Podróży
1.3663407096230336,1.0904766673319595,0.09970071305314922,0.8638295265934998,Kobieta,Średnie,Zakupy
-0.9700602249165998,-1.1736005454677652,-1.5612579807334326,0.08195071434947306,Mężczyzna,Średnie,Zakupy
-0.3859599912816914,-1.1067129091833534,-0.84517382115818,0.6803975471814114,Mężczyzna,Średnie,Praca
0.457740346190954,0.10628508897926582,1.1040013185985242,-1.8142773728229906,Kobieta,Podstawowe,Zakupy
-1.2296603287543368,-0.7995633504622545,0.40871628399018767,0.8844656242773598,Kobieta,Podstawowe,Rozrywka
-1.4243604066326396,-1.5534391890500818,0.08484419521963775,-1.7248542828595976,Kobieta,Średnie,Rozrywka
-0.9051601989571655,-0.1769629732678793,-1.4186354095317224,0.4786223698281142,Kobieta,Średnie,Rozrywka
-0.9051601989571655,0.7596732349420142,0.1858685164875157,1.1825425908220033,Kobieta,Średnie,Edukacja
0.3928403202315197,1.4678007602862193,-0.7233503749233859,0.7400129404903402,Kobieta,Wyższe,Edukacja
-0.775360147038297,-0.8311175707702467,-0.7560347141571111,0.2424536963350504,Kobieta,Średnie,Praca
-1.6190604845109424,-0.4328752465654718,-1.0531650708273403,-0.617383707159114,Mężczyzna,Podstawowe,Edukacja
1.1067406057852966,0.917851145376081,0.29877805202220287,0.5634596603062051,Kobieta,Podstawowe,Edukacja
0.00344016447491415,1.2813260485875395,0.777157926261272,1.1940070895352588,Mężczyzna,Podstawowe,Praca
-0.06145986148452011,-1.0126250869140905,-1.4216067130984247,0.18283830302612167,Mężczyzna,Wyższe,Inne
0.3279402942720855,0.7153133781413167,1.6269507463381279,-1.2020731415351456,Mężczyzna,Średnie,Praca
1.6259408134607707,0.43216259628189235,1.1753126041993793,1.3613887707487895,Kobieta,Średnie,Zakupy
0.6524404240692567,-0.28289541971478743,-0.4737608753203933,-0.06938066866549986,Kobieta,Średnie,Inne
1.6259408134607707,1.8007856316735404,-0.4886173931539048,0.040678518981753176,Kobieta,Wyższe,Zakupy
0.00344016447491415,-1.4121998576415868,-1.424578016665127,0.6184892541298316,Kobieta,Podstawowe,Rozrywka
-1.034960250876034,0.09221480744618926,-0.7768338391240271,-0.16797535759949736,Mężczyzna,Średnie,Inne
-0.3859599912816914,-0.7748158094041833,-0.40839219685294287,0.03838561923910207,Kobieta,Średnie,Rozrywka
0.3279402942720855,0.8591822279088105,0.36711803405635557,0.3777347811514656,Kobieta,Średnie,Edukacja
0.7173404500286911,-0.7424951375565721,-0.2568557149511259,0.46027917188690537,Kobieta,Średnie,Inne
0.5226403721503883,-0.46355983916505045,-0.4410765360866681,0.4992584675119741,Kobieta,Podstawowe,Inne
1.6259408134607707,-0.40024799410201334,0.991091783063837,-1.7752980771979219,Kobieta,Podstawowe,Praca
0.3279402942720855,-1.1392281418064059,0.30174935558890514,-1.665238889550669,Kobieta,Podstawowe,Rozrywka
-1.2945603547137712,0.9683956765233941,1.6566637820051506,-0.6701204012400893,Mężczyzna,Podstawowe,Rozrywka
-1.6839605104703768,1.3501150742683132,-0.7887190533908364,0.28143299196011917,Mężczyzna,Wyższe,Praca
-1.1647603027949025,-1.3343873390270724,-1.2670989276299056,-0.83750208245362,Mężczyzna,Podstawowe,Praca
-0.9700602249165998,0.426576343714287,0.8098422654949973,1.3636816704914407,Kobieta,Podstawowe,Zakupy
0.7173404500286911,-0.2387183321273835,1.424902103802372,1.4003680663738582,Kobieta,Średnie,Inne
-1.2945603547137712,0.03954779511224026,-1.252242409796394,-0.6082121081885095,Mężczyzna,Wyższe,Inne
-1.1647603027949025,-0.1826700893475014,1.609122924937914,-1.0323985605789638,Kobieta,Wyższe,Edukacja
-0.7104601210788627,-0.5025928577653987,0.1858685164875157,0.5290661641664385,Mężczyzna,Średnie,Inne
-1.6190604845109424,-0.23082388126931125,-0.26874092921793513,1.4553976601974847,Kobieta,Podstawowe,Edukacja
-1.2945603547137712,0.051236181091424526,0.2631224092217753,1.393489367145905,Mężczyzna,Średnie,Rozrywka
0.9120405279069939,-1.6083348066299987,-0.542100857354546,0.955545516299544,Kobieta,Średnie,Rozrywka
1.3663407096230336,-1.585040575606666,1.332791693234601,-1.578108699329927,Kobieta,Wyższe,Edukacja
0.06834019043434841,-0.6280167564429162,-0.08452010808239295,0.37085608192351227,Kobieta,Podstawowe,Zakupy
-0.9700602249165998,1.7743194704324015,-0.15880269724995028,-0.00976527535657113,Mężczyzna,Wyższe,Rozrywka
-1.2945603547137712,1.7723591232253,0.7474448905942491,1.1252200972557258,Mężczyzna,Wyższe,Edukacja
1.6259408134607707,-1.2499066920178756,0.4978553909912565,1.349924272035534,Kobieta,Średnie,Praca
-1.6839605104703768,-0.2558160972419533,0.46814235532423354,0.737720040747689,Mężczyzna,Średnie,Rozrywka
1.4961407615419022,-0.7299724985554183,0.5097406052580656,1.3155307758957675,Kobieta,Średnie,Inne
-0.12635988744395438,1.4245669976706536,-0.17663051865016402,0.07048621563621754,Mężczyzna,Podstawowe,Zakupy
-0.9051601989571655,-0.19923428627487505,0.8187561761951041,-1.1355790489982636,Mężczyzna,Wyższe,Edukacja
-0.6455600951194285,-0.2831725214252651,-1.495889302265982,0.6024389559312738,Kobieta,Podstawowe,Praca
-0.4508600172411257,0.6208953921319101,-0.622326053655508,0.9968177116672639,Mężczyzna,Podstawowe,Praca
-0.32105996532225717,0.6733472084566586,-0.2895400541848512,0.7950425343139667,Mężczyzna,Średnie,Inne
-1.3594603806732053,-0.8106444709908179,-0.5064452145541185,0.6689330484681559,Mężczyzna,Wyższe,Praca
-0.9700602249165998,-0.333089151888198,0.22449546285464553,1.090826601115959,Mężczyzna,Podstawowe,Praca
1.6259408134607707,-0.5075954280066788,-0.937284231725951,-0.44541622646028106,Kobieta,Średnie,Inne
-1.6839605104703768,-1.0553459165762191,-0.6995799463897676,1.090826601115959,Kobieta,Podstawowe,Praca
1.0418405798258623,1.2955054020704846,0.5216258195248749,-1.8349134705068506,Mężczyzna,Wyższe,Rozrywka
-0.4508600172411257,0.7226182508919895,-0.09343401878249982,0.7560632386888979,Kobieta,Wyższe,Rozrywka
-1.6839605104703768,-1.25252147092419,0.41763019469029455,-1.66753178929332,Mężczyzna,Wyższe,Edukacja
-0.5157600432005599,-0.12872664041103368,0.12049983802006527,1.3613887707487895,Mężczyzna,Średnie,Zakupy
0.5875403981098225,-1.6899501040372369,2.7738739230852127,0.4671578711148587,Kobieta,Podstawowe,Rozrywka
0.6524404240692567,-1.4999231842414784,0.9138378903295775,1.2765514802706988,Kobieta,Podstawowe,Rozrywka
-0.775360147038297,1.5189378174314683,0.604822319392539,-1.6491885913521112,Kobieta,Wyższe,Inne
0.5875403981098225,-0.5835625671450348,-0.7322642856234928,0.9372023183583351,Kobieta,Wyższe,Zakupy
-0.9700602249165998,-0.7641857161277799,0.6018510158258368,-1.2158305399910523,Kobieta,Średnie,Rozrywka
0.3928403202315197,-0.7811596698397959,1.3298203896678984,-1.7936412751391306,Kobieta,Wyższe,Rozrywka
-1.1647603027949025,0.6166356903059529,-0.9551120531261648,0.2585039945336081,Mężczyzna,Wyższe,Praca
-0.9051601989571655,-0.051754270599562384,-1.2047015527291574,-0.30554934215856366,Mężczyzna,Wyższe,Praca
0.00344016447491415,-0.8255431097647896,-1.6147414449340738,0.5267732644237874,Mężczyzna,Wyższe,Zakupy
1.1716406317447308,1.5381639595137482,0.6612770871598825,-1.1768512443659835,Mężczyzna,Wyższe,Edukacja
1.4961407615419022,0.6692319532670141,-1.1957876420290505,-0.860431079880131,Mężczyzna,Podstawowe,Praca
-1.1647603027949025,-0.41368742706017264,1.234738675533425,-1.16997254513803,Kobieta,Średnie,Zakupy
0.7173404500286911,0.1839679004101523,-0.028065340315049377,-1.5620584011313692,Mężczyzna,Średnie,Edukacja
0.9769405538664281,0.9582401936234468,0.45031453392401977,-1.7523690797714109,Mężczyzna,Wyższe,Praca
0.5875403981098225,1.4614215251641627,-1.050193767260638,0.5428235626223451,Kobieta,Wyższe,Rozrywka
0.9769405538664281,-1.3781458261582231,0.29877805202220287,0.9028088222185686,Mężczyzna,Średnie,Edukacja
-0.12635988744395438,-1.2431678142503053,0.3166058734224166,0.7652348376595023,Mężczyzna,Średnie,Edukacja
-1.3594603806732053,-0.028457091685692316,0.9732639616636234,1.13439169622633,Mężczyzna,Średnie,Zakupy
-0.7104601210788627,-0.4138141863532632,-0.9045998924922258,0.9257378196450796,Mężczyzna,Średnie,Edukacja
-0.7104601210788627,-0.9243180779878742,0.1086146237532561,0.5198945651958341,Kobieta,Średnie,Zakupy
1.6259408134607707,-0.14945031088610689,0.6285927479261574,1.2582082823294898,Kobieta,Wyższe,Edukacja
0.6524404240692567,1.3826863168115686,-1.587999712833753,0.22411049839384156,Mężczyzna,Podstawowe,Inne
0.00344016447491415,1.6054819878165616,-1.2641276240632033,0.3272909868131413,Mężczyzna,Podstawowe,Praca
0.19814024235321692,-0.2850621192594787,0.8068709619282949,1.326995274609023,Mężczyzna,Wyższe,Praca
-1.6190604845109424,1.3723628041510127,-1.201730249162455,0.7331342412623868,Kobieta,Podstawowe,Zakupy
-0.32105996532225717,1.6135120416393354,1.2109682469998069,-0.9957121646965462,Mężczyzna,Wyższe,Edukacja
-0.32105996532225717,1.7989667832122145,-1.0026529101934014,0.717083943063829,Mężczyzna,Podstawowe,Edukacja
1.6259408134607707,1.7395903720160653,-1.4721188737323638,-0.3009635426732614,Kobieta,Średnie,Inne
-1.3594603806732053,0.435800293204544,1.1753126041993793,-1.3534045245501185,Mężczyzna,Podstawowe,Inne
0.7822404759881253,-0.8168704158049509,1.5526681571705705,-1.5230791055063002,Mężczyzna,Średnie,Rozrywka
0.9120405279069939,-1.2294100091141507,-0.49158869672060707,0.9876461126966595,Kobieta,Wyższe,Zakupy
-0.5806600691599942,-1.403783630158467,0.05513115955261482,0.6505898505269471,Kobieta,Wyższe,Rozrywka
1.3014406836635994,-0.6833840365087527,-0.11126184018271358,0.8386076294243376,Mężczyzna,Podstawowe,Rozrywka
-0.4508600172411257,-0.9545752264595889,0.5869944979923253,-1.4588779127120695,Kobieta,Podstawowe,Rozrywka
0.3279402942720855,1.3822971952606853,0.23340937355475241,-1.7775909769405729,Mężczyzna,Podstawowe,Inne
1.690840839420205,-1.6183134160977262,0.5810518908589207,1.1825425908220033,Mężczyzna,Średnie,Zakupy
-0.4508600172411257,-0.2995981674973999,1.6536924784384484,-1.6606530900653667,Kobieta,Podstawowe,Inne
-0.775360147038297,-0.6618261130117097,-0.4321626253865612,1.19629998927791,Kobieta,Średnie,Praca
0.6524404240692567,0.38805331017683947,1.2674230147671504,-1.5093217070503937,Kobieta,Średnie,Rozrywka
1.431240735582468,0.5311380210614927,0.5305397302249817,1.0999982000865636,Kobieta,Wyższe,Rozrywka
0.13324021639378267,1.228827066014199,0.24826589138826385,0.8592437271081976,Mężczyzna,Podstawowe,Zakupy
0.7173404500286911,0.6481545359275013,-0.4024495897195383,-0.03498717252573329,Kobieta,Wyższe,Zakupy
-0.6455600951194285,0.20281081672262305,1.0653743722313944,-0.7480789924902269,Kobieta,Średnie,Inne
0.7822404759881253,0.638565048010657,-0.6668956071560423,0.22640339813649266,Mężczyzna,Podstawowe,Zakupy
1.1716406317447308,-1.4141425175054665,-0.1409748758497365,0.540530662879694,Mężczyzna,Podstawowe,Praca
-0.06145986148452011,1.2422429158480626,0.6583057835931803,1.434761562513625,Mężczyzna,Wyższe,Zakupy
-1.3594603806732053,0.6931305018504308,-0.11423314374941587,0.8087999327698733,Kobieta,Podstawowe,Rozrywka
1.3663407096230336,0.234170476255174,-1.6414831770343945,-1.0690849564613816,Kobieta,Podstawowe,Zakupy
0.457740346190954,-0.26099259302491606,0.4443719267906152,1.0587260047188438,Mężczyzna,Średnie,Inne
1.690840839420205,0.6262605529092409,-0.08154880451569065,1.1894212900499568,Kobieta,Podstawowe,Inne
0.8471405019475595,0.35595667801003983,0.604822319392539,-1.7202684833742954,Mężczyzna,Wyższe,Praca
1.0418405798258623,-1.274129508560362,-0.6193547500888057,-0.3903866326366545,Mężczyzna,Wyższe,Edukacja
-1.3594603806732053,-1.113658139288513,1.558610764303975,-1.25251693587347,Kobieta,Wyższe,Edukacja
1.431240735582468,-0.7093520042491396,0.8692683368290431,-1.7477832802861086,Kobieta,Podstawowe,Praca
0.00344016447491415,0.16028454783593607,0.07890158808623317,0.9463739173289396,Kobieta,Podstawowe,Praca
0.2630402683126512,1.203991088240018,0.5929371051257298,-1.713389784146342,Mężczyzna,Średnie,Praca
0.8471405019475595,-0.660381646648582,-1.0145381244602105,0.8271431307110821,Mężczyzna,Średnie,Rozrywka
-0.19125991340338863,1.8206750491266446,-1.6414831770343945,-1.1195287507997058,Kobieta,Podstawowe,Zakupy
-0.12635988744395438,-0.41564777426727406,0.04027464171910336,0.12780870920249515,Kobieta,Średnie,Rozrywka
1.5610407875013363,-1.4020178437268072,0.6523631764597757,-1.451999213484116,Kobieta,Średnie,Zakupy
-1.3594603806732053,0.20592968491076352,0.28392153418869137,0.5909744572180183,Mężczyzna,Podstawowe,Edukacja
-0.7104601210788627,0.26136181856841395,-0.11720444731611816,0.22181759865119047,Mężczyzna,Średnie,Edukacja
-1.2945603547137712,-0.3304301546238285,2.8481565122527703,1.370560369719394,Kobieta,Średnie,Inne
-1.554160458551508,-0.44222300745828236,-1.0442511601272335,0.006285022841986602,Kobieta,Wyższe,Edukacja
-0.19125991340338863,-0.6551609325075642,-0.45296175035347724,0.010870822327288813,Mężczyzna,Średnie,Inne
0.5226403721503883,-1.028705829793397,1.121829139998738,1.17566389159405,Kobieta,Podstawowe,Rozrywka
0.9120405279069939,-1.6832583925182585,-1.050193767260638,0.6414182515563427,Kobieta,Średnie,Rozrywka
0.13324021639378267,0.1029863994683685,1.6210081392047233,-0.48210262234269874,Mężczyzna,Średnie,Edukacja
0.8471405019475595,1.3858965696063557,-0.07857750094898835,0.7537703389462468,Kobieta,Wyższe,Praca
1.690840839420205,-0.23746253075862367,1.4694716573029063,-0.8741884783360376,Mężczyzna,Średnie,Rozrywka
0.5875403981098225,0.8519510524215625,1.0326900329976691,-1.4015554191457917,Kobieta,Podstawowe,Zakupy
-0.2561599393628229,-1.085921437225929,-1.3710945524644857,0.2516252953056548,Kobieta,Podstawowe,Rozrywka
0.3928403202315197,-1.2572027210969379,0.07593028451953088,-1.7225613831169464,Mężczyzna,Wyższe,Zakupy
0.7822404759881253,-0.02119348940253731,-1.0858494100610656,-0.4591736249161877,Kobieta,Wyższe,Rozrywka
1.0418405798258623,-1.5304309034088375,1.6239794427714256,-1.601037696756438,Mężczyzna,Wyższe,Zakupy
-0.5157600432005599,-1.4375870909461863,0.8365839975953179,-1.1814370438512858,Kobieta,Średnie,Inne
0.8471405019475595,-1.0450135602440522,-0.38165046475262226,0.5290661641664385,Kobieta,Wyższe,Rozrywka
-1.6190604845109424,-1.5502643109417382,-0.8124894819244547,0.7858709353433623,Kobieta,Średnie,Rozrywka
-1.0998602768354684,0.14522672297296665,1.609122924937914,1.1825425908220033,Mężczyzna,Wyższe,Praca
-0.775360147038297,0.6848528252225494,-0.034007947448453965,0.6620543492402026,Kobieta,Podstawowe,Zakupy
-0.6455600951194285,-1.319379628303232,0.6345353550595619,-1.3694548227486762,Kobieta,Podstawowe,Edukacja
1.690840839420205,-1.2336697109401082,0.25717980208837077,-1.4565850129694182,Kobieta,Wyższe,Edukacja
-1.4243604066326396,1.2230256174373932,-1.270070231196608,0.23786789684974818,Kobieta,Wyższe,Edukacja
-0.8402601729977313,-1.0891257942396424,0.4532858374907221,0.6964478453799692,Kobieta,Średnie,Inne
0.9769405538664281,-0.9809500030940814,0.4443719267906152,0.4671578711148587,Kobieta,Podstawowe,Praca
-0.9700602249165998,0.7394654453109152,-0.8719155532585006,-0.39955823160725895,Kobieta,Wyższe,Rozrywka
-1.489260432592074,-1.6684216594455636,0.1502128736870882,-1.4795140103959292,Mężczyzna,Wyższe,Zakupy
-1.3594603806732053,-0.4383229482778381,0.34037630195603497,0.694154945637318,Kobieta,Średnie,Praca
0.00344016447491415,1.6547029161127635,0.6939614263936078,0.7239626422917824,Kobieta,Średnie,Inne
-0.4508600172411257,-0.2614848907445942,-1.3176110882638445,0.627660853100436,Kobieta,Podstawowe,Edukacja
-0.12635988744395438,1.6835097024402763,0.5572814623253023,0.7629419379168512,Mężczyzna,Średnie,Praca
1.236540657704165,0.4993715526348367,-1.6117701413673715,-0.40643693083521226,Kobieta,Wyższe,Rozrywka
0.5875403981098225,0.3312474595289495,1.2020543362996998,-1.6583601903227154,Kobieta,Podstawowe,Praca
1.1716406317447308,1.380027319547199,-0.32519569698527867,0.46486497137220756,Mężczyzna,Średnie,Praca
-0.8402601729977313,-1.0064404125674753,0.8098422654949973,0.7835780356007112,Mężczyzna,Wyższe,Edukacja
1.3663407096230336,-0.9223282518754027,-0.3222243934185764,0.6299537528430871,Mężczyzna,Podstawowe,Rozrywka
-1.6839605104703768,-0.7627029271876715,0.1472415701203859,0.2447465960777015,Mężczyzna,Wyższe,Zakupy
-0.19125991340338863,0.15915550576026707,0.533511033791684,1.2008857887632123,Kobieta,Średnie,Edukacja
0.457740346190954,-0.4763831630009778,-0.764948624857218,0.23098919762179487,Kobieta,Średnie,Zakupy
-0.5806600691599942,0.4632274667607433,-1.1274476599948977,0.5955602567033206,Kobieta,Podstawowe,Praca
-0.3859599912816914,0.10233196776915532,-0.8897433746587143,-0.3743363344380968,Kobieta,Podstawowe,Praca
-1.2296603287543368,0.14230536345080486,-0.8214033926245616,0.7744064366301067,Mężczyzna,Średnie,Praca
0.8471405019475595,0.6802452723132263,-0.8540877318582868,0.25621109479095705,Mężczyzna,Średnie,Edukacja
0.6524404240692567,0.7455204124739022,0.9108665867628752,-1.601037696756438,Kobieta,Wyższe,Zakupy
-0.6455600951194285,-0.36417170971027096,-1.2344145883961803,-0.5485967148795807,Kobieta,Wyższe,Praca
-0.9700602249165998,0.11551788214113344,1.4546151394693947,-0.7687150901740868,Mężczyzna,Wyższe,Zakupy
1.3014406836635994,0.23139651125986194,-0.6163834465221034,0.2424536963350504,Mężczyzna,Średnie,Zakupy
-0.2561599393628229,-1.5185214256393782,0.2660937127884776,1.2077644879911655,Mężczyzna,Średnie,Rozrywka
-1.0998602768354684,0.8192353632419939,1.3238777825344938,-1.167679645395379,Mężczyzna,Wyższe,Zakupy
0.19814024235321692,0.43592115671656073,0.23340937355475241,0.955545516299544,Mężczyzna,Podstawowe,Zakupy
-1.034960250876034,-0.0057509648244905365,-1.6087988378006692,0.3983708788353255,Kobieta,Średnie,Inne
-1.6190604845109424,1.7561044548043103,1.0178335151641578,1.044968606262937,Kobieta,Podstawowe,Rozrywka
1.431240735582468,-1.3818778555780589,1.436787318069181,-1.8119844730803396,Kobieta,Wyższe,Edukacja
-0.12635988744395438,-0.21261181353175748,1.2495951933669365,-1.8280347712788974,Mężczyzna,Podstawowe,Edukacja
-1.489260432592074,-1.4677204280153469,-0.5331869466544392,-0.09918836531996422,Kobieta,Średnie,Edukacja
-1.2945603547137712,0.6274780317010195,-1.6087988378006692,-0.7916440876005979,Kobieta,Podstawowe,Inne
1.4961407615419022,0.8324890790963227,1.0475465508311808,-1.6400169923815067,Kobieta,Wyższe,Edukacja
-1.554160458551508,-0.9324748911037388,1.48729947870312,-1.7867625759111774,Mężczyzna,Średnie,Edukacja
0.06834019043434841,-0.5789903889221559,-0.6282686607889125,-0.19778305425396173,Mężczyzna,Średnie,Zakupy
-0.32105996532225717,1.4631961552674337,-1.1215050528614932,-0.7343215940343203,Kobieta,Średnie,Rozrywka
-0.6455600951194285,1.4976216209584585,-0.0993766259159044,-1.7294400823448997,Kobieta,Podstawowe,Rozrywka
1.431240735582468,0.5997678606532684,-0.5123878216875232,0.4992584675119741,Kobieta,Średnie,Inne
1.5610407875013363,-1.630317226364369,0.7266457656273331,-1.036984360064266,Mężczyzna,Średnie,Rozrywka
1.0418405798258623,1.5033493722718396,0.5275684266582794,-1.8165702725656416,Mężczyzna,Średnie,Rozrywka
-0.8402601729977313,-1.3275629724339293,-0.5183304288209277,0.5542880613356006,Kobieta,Wyższe,Inne
1.3014406836635994,-1.6544663456434305,-1.6147414449340738,1.3224094751237208,Mężczyzna,Podstawowe,Edukacja
-0.9700602249165998,0.9993043088037841,0.2274667664213478,0.4855010690560675,Kobieta,Średnie,Edukacja
1.6259408134607707,1.1573289289299276,-0.17663051865016402,0.9073946217038708,Kobieta,Podstawowe,Inne
1.1716406317447308,1.5926851949954672,-0.6104408393886988,-0.2275907509084261,Mężczyzna,Wyższe,Edukacja
-0.3859599912816914,0.7026846150808309,-0.836259910458073,0.26767559350421255,Kobieta,Podstawowe,Edukacja
0.19814024235321692,0.7274970097307162,-0.036979251015156256,0.7010336448652713,Mężczyzna,Podstawowe,Rozrywka
-1.6190604845109424,-0.3633256651261535,-0.9907676959265923,0.045264318467055385,Kobieta,Wyższe,Praca
0.7173404500286911,-0.511454216719605,1.071316979364799,1.1825425908220033,Kobieta,Średnie,Inne
-0.5806600691599942,1.6508647626335962,-0.3459948219521947,1.1894212900499568,Kobieta,Średnie,Praca
-0.06145986148452011,1.4665921251660512,0.9197804974629821,1.1917141897926078,Mężczyzna,Średnie,Zakupy
-0.2561599393628229,-1.6633394961597847,-0.6698669107227446,0.5130158659678807,Kobieta,Podstawowe,Edukacja
-0.5157600432005599,-1.2064164629255911,-1.079906802927661,-0.30325644241591254,Kobieta,Średnie,Praca
